DropDescription	DropID	DropProb	DropLevel	ItemID	ItemName	ItemCount	ItemBind	price				
固定	1025004	1		364	40级防御洗炼石	1			狮蝎	2	A裤子材料	巢穴掉落
固定	1025005	49		0	空	0			狮蝎	2	A裤子材料	巢穴掉落
固定	1025005	17		102	A头盔材料	1			狮蝎	2	A裤子材料	巢穴掉落
固定	1025005	34		105	A手鞋材料	1			狮蝎	2	A裤子材料	巢穴掉落
铜宝箱	1025900	1		107	B防具材料	1			2	2	B防具材料	巢穴掉落
银宝箱	1025901	3		3020	B防具材料	1			2	2	B防具材料	巢穴掉落
银宝箱	1025901	2		107	B防具材料	2			2	2	B防具材料	巢穴掉落
金宝箱	1025902	4		3020	B防具材料	2			2	2	B防具材料	巢穴掉落
金宝箱	1025902	1		3020	B防具材料	3			2	2	B防具材料	巢穴掉落
金宝箱	1025902	4		107	B防具材料	3			2	2	B防具材料	巢穴掉落
钻石宝箱	1025903	1		103	A衣服材料	1			2	2	A衣服材料	巢穴掉落
钻石宝箱	1025903	1		104	A裤子材料	1			2	2	A裤子材料	巢穴掉落
固定	1026001	35		102	A头盔材料	1			狮蝎	1	A头盔材料	巢穴掉落
固定	1026001	65		105	A手鞋材料	1			狮蝎	1	A手鞋材料	巢穴掉落
固定	1026002	1		107	B防具材料	3			狮蝎	1	B防具材料	巢穴掉落
固定	1026002	1		107	B防具材料	2			狮蝎	1	B防具材料	巢穴掉落
固定	1026003	0		245	33级防御附魔宝石	1			狮蝎	1	B防具材料	巢穴掉落
固定	1026004	1		364	40级防御洗炼石	1			狮蝎	1	B防具材料	巢穴掉落
固定	1026005	40		0	空	0			狮蝎	1	B防具材料	巢穴掉落
固定	1026005	20		102	A头盔材料	1			狮蝎	1	B防具材料	巢穴掉落
固定	1026005	40		105	A手鞋材料	1			狮蝎	1	B防具材料	巢穴掉落
铜宝箱	1026900	1		107	B防具材料	1			2	1	B防具材料	巢穴掉落
银宝箱	1026901	3		3020	B防具材料	1			2	1	B防具材料	巢穴掉落
银宝箱	1026901	2		107	B防具材料	2			2	1	B防具材料	巢穴掉落
金宝箱	1026902	4		3020	B防具材料	2			2	1	B防具材料	巢穴掉落
金宝箱	1026902	1		3020	B防具材料	3			2	1	B防具材料	巢穴掉落
金宝箱	1026902	4		107	B防具材料	3			2	1	B防具材料	巢穴掉落
钻石宝箱	1026903	2		102	A头盔材料	1			2	1	A手鞋材料	巢穴掉落
钻石宝箱	1026903	1		105	A手鞋材料	1			2	1	A头盔材料	巢穴掉落
固定	1027001	1		374	40级攻击洗炼石	1			狮蝎	3	狮蝎的尾巴	巢穴掉落
固定	1027002	0		241	33级攻击附魔宝石	1			狮蝎	3	狮蝎的尾巴	巢穴掉落
固定	1027002	0		245	33级防御附魔宝石	1			狮蝎	3	狮蝎的尾巴	巢穴掉落
固定	1027002	0		242	33级攻击附魔宝石	1			狮蝎	3	狮蝎的尾巴	巢穴掉落
固定	1027002	0		246	33级防御附魔宝石	1			狮蝎	3	狮蝎的尾巴	巢穴掉落
固定	1027003	1		106	B武器材料	3			狮蝎	3	狮蝎的尾巴	巢穴掉落
固定	1027003	1		106	B武器材料	2			狮蝎	3	狮蝎的尾巴	巢穴掉落
固定	1027004	1		100	A主手材料	1			狮蝎	3	狮蝎的爪子	巢穴掉落
固定	1027004	1		101	A副手材料	1			狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
固定	1027005	79		0	0	0			狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
固定	1027005	7		40507	狮蝎项链	1	1		狮蝎	3	狮蝎的爪子	巢穴掉落
固定	1027005	7		40508	狮蝎耳环	1	1		狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
固定	1027005	7		40509	狮蝎戒指	1	1		狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
通用	1027006	1		85	水龙之鳞	1	1		狮蝎	3	水龙之鳞	巢穴掉落
固定	1027007	31		0	空	0			狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
固定	1027007	9		102	A头盔材料	1			狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
固定	1027007	18		105	A手鞋材料	1			狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
固定	1027007	21		103	A衣服材料	1			狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
固定	1027007	21		104	A裤子材料	1			狮蝎	3	狮蝎的陈旧脚镣	巢穴掉落
铜宝箱	1027900	1		106	B武器材料	1			2	3	狮蝎的尾巴	巢穴掉落
银宝箱	1027901	3		3020	B武器材料	1			2	3	狮蝎的尾巴	巢穴掉落
银宝箱	1027901	2		106	B武器材料	2			2	3	狮蝎的尾巴	巢穴掉落
金宝箱	1027902	4		3020	B武器材料	2			2	3	狮蝎的陈旧脚镣	巢穴掉落
金宝箱	1027902	1		3020	B武器材料	3			2	3	狮蝎的陈旧脚镣	巢穴掉落
金宝箱	1027902	4		106	B武器材料	3			2	3	狮蝎的陈旧脚镣	巢穴掉落
钻石宝箱	1027903	1		40507	狮蝎项链	1			2	3	狮蝎项链	巢穴掉落
钻石宝箱	1027903	1		40508	狮蝎耳环	1			2	3	狮蝎耳环	巢穴掉落
钻石宝箱	1027903	1		40509	狮蝎戒指	1			2	3	狮蝎戒指	巢穴掉落
固定	1035001	1		4113	43级防御附魔宝石	1			天启	2	43级防御附魔宝石	巢穴掉落
固定	1035002	1		197	B防具材料	3			天启	2	B防具材料	巢穴掉落
固定	1035002	1		197	B防具材料	2			天启	2	B防具材料	巢穴掉落
固定	1035003	1		193	A衣服材料	1			天启	2	A衣服材料	巢穴掉落
固定	1035003	1		194	A裤子材料	1			天启	2	A裤子材料	巢穴掉落
固定	1035004	1		365	50级防御洗炼石	2			天启	2	50级防御洗炼石	巢穴掉落
固定	1035005	70		0	空	0			天启	2	50级防御洗炼石	巢穴掉落
固定	1035005	0		192	A头盔材料	1			天启	2	50级防御洗炼石	巢穴掉落
固定	1035005	0		195	A手鞋材料	1			天启	2	50级防御洗炼石	巢穴掉落
固定	1035008	99		125	B技能纹章袋子	1			天启	2	B技能纹章袋子	巢穴掉落
固定	1035008	0		126	A技能纹章袋子	1			天启	2	A技能纹章袋子	巢穴掉落
固定	1035009	7		553	技能纹章碎片	1			天启	2	技能纹章碎片	巢穴掉落
固定	1035009	2		553	技能纹章碎片	3			天启	2	技能纹章碎片	巢穴掉落
固定	1035009	1		553	技能纹章碎片	5			天启	2	技能纹章碎片	巢穴掉落
铜宝箱	1035900	1		197	B防具材料	1			3	2	B防具材料	巢穴掉落
银宝箱	1035901	3		3020	B防具材料	1			3	2	B防具材料	巢穴掉落
银宝箱	1035901	2		197	B防具材料	2			3	2	B防具材料	巢穴掉落
金宝箱	1035902	4		3020	B防具材料	2			3	2	B防具材料	巢穴掉落
金宝箱	1035902	1		3020	B防具材料	3			3	2	B防具材料	巢穴掉落
金宝箱	1035902	4		197	B防具材料	3			3	2	B防具材料	巢穴掉落
钻石宝箱	1035903	1		193	A衣服材料	1			3	2	A衣服材料	巢穴掉落
钻石宝箱	1035903	1		194	A裤子材料	1			3	2	A裤子材料	巢穴掉落
固定	1036001	35		192	A头盔材料	1			天启	1	A头盔材料	巢穴掉落
固定	1036001	65		195	A手鞋材料	1			天启	1	A手鞋材料	巢穴掉落
固定	1036002	1		197	B防具材料	3			天启	1	B防具材料	巢穴掉落
固定	1036002	1		197	B防具材料	2			天启	1	B防具材料	巢穴掉落
固定	1036003	1		4113	43级防御附魔宝石	1			天启	1	43级防御附魔宝石	巢穴掉落
固定	1036004	1		365	50级防御洗炼石	2			天启	1	50级防御洗炼石	巢穴掉落
固定	1036005	70		0	空	0			天启	1	50级防御洗炼石	巢穴掉落
固定	1036005	0		192	A头盔材料	1			天启	1	50级防御洗炼石	巢穴掉落
固定	1036005	0		195	A手鞋材料	1			天启	1	50级防御洗炼石	巢穴掉落
固定	1036008	99		125	B技能纹章袋子	1			天启	1	B技能纹章袋子	巢穴掉落
固定	1036008	0		126	A技能纹章袋子	1			天启	1	A技能纹章袋子	巢穴掉落
固定	1036009	7		553	技能纹章碎片	1			天启	1	技能纹章碎片	巢穴掉落
固定	1036009	2		553	技能纹章碎片	3			天启	1	技能纹章碎片	巢穴掉落
固定	1036009	1		553	技能纹章碎片	5			天启	1	技能纹章碎片	巢穴掉落
铜宝箱	1036900	1		197	B防具材料	1			3	1	B防具材料	巢穴掉落
银宝箱	1036901	3		3020	B防具材料	1			3	1	B防具材料	巢穴掉落
银宝箱	1036901	2		197	B防具材料	2			3	1	B防具材料	巢穴掉落
金宝箱	1036902	4		3020	B防具材料	2			3	1	B防具材料	巢穴掉落
金宝箱	1036902	1		3020	B防具材料	3			3	1	B防具材料	巢穴掉落
金宝箱	1036902	4		197	B防具材料	3			3	1	B防具材料	巢穴掉落
钻石宝箱	1036903	2		192	A头盔材料	1			3	1	A头盔材料	巢穴掉落
钻石宝箱	1036903	1		195	A手鞋材料	1			3	1	A手鞋材料	巢穴掉落
固定	1037001	2		375	50级攻击洗炼石	2			天启	3	50级攻击洗炼石	巢穴掉落
固定	1037002	2		4110	43级攻击附魔宝石	1			天启	3	43级攻击附魔宝石	巢穴掉落
固定	1037002	2		4113	43级防御附魔宝石	1			天启	3	43级防御附魔宝石	巢穴掉落
固定	1037002	1		4111	43级攻击附魔宝石	1			天启	3	43级攻击附魔宝石	巢穴掉落
固定	1037002	1		4114	43级防御附魔宝石	1			天启	3	43级防御附魔宝石	巢穴掉落
固定	1037003	1		196	B武器材料	3			天启	3	B武器材??	巢穴掉落
固定	1037003	1		196	B武器材料	2			天启	3	B武器材??	巢穴掉落
固定	1037004	1		190	A主手材料	1			天启	3	A主手材料	巢穴掉落
固定	1037004	1		191	A副手材料	1			天启	3	A副手材料	巢穴掉落
固定	1037005	91		0	0	0			天启	3	0	巢穴掉落
固定	1037005	3		50507	天启项链	1	1		天启	3	天启项链	巢穴掉落
固定	1037005	3		50508	天启耳环	1	1		天启	3	天启耳环	巢穴掉落
固定	1037005	3		50509	天启戒指	1	1		天启	3	天启戒指	巢穴掉落
通用	1037006	1		85	水龙之鳞	1	1		天启	3	水龙之鳞	巢穴掉落
固定	1037007	79		0	空	0			天启	3	天启戒指	巢穴掉落
固定	1037007	0		192	A头盔材料	1			天启	3	天启戒指	巢穴掉落
固定	1037007	0		195	A手鞋材料	1			天启	3	天启戒指	巢穴掉落
固定	1037007	0		193	A衣服材料	1			天启	3	天启戒指	巢穴掉落
固定	1037007	0		194	A裤子材料	1			天启	3	天启戒指	巢穴掉落
固定	1037008	99		125	B技能纹章袋子	1			天启	3	B技能纹章袋子	巢穴掉落
固定	1037008	0		126	A技能纹章袋子	1			天启	3	A技能纹章袋子	巢穴掉落
固定	1037009	7		553	技能纹章碎片	1			天启	3	技能纹章碎片	巢穴掉落
固定	1037009	2		553	技能纹章碎片	3			天启	3	技能纹章碎片	巢穴掉落
固定	1037009	1		553	技能纹章碎片	5			天启	3	技能纹章碎片	巢穴掉落
铜宝箱	1037900	1		196	B武器材料	1			3	3	B武器材料	巢穴掉落
银宝箱	1037901	3		3020	B武器材料	1			3	3	B武器材料	巢穴掉落
银宝箱	1037901	2		196	B武器材料	2			3	3	B武器材料	巢穴掉落
金宝箱	1037902	4		3020	B武器材料	2			3	3	B武器材料	巢穴掉落
金宝箱	1037902	1		3020	B武器材料	3			3	3	B武器材料	巢穴掉落
金宝箱	1037902	4		196	B武器材料	3			3	3	B武器材料	巢穴掉落
钻石宝箱	1037903	1		50507	天启项链	1			3	3	天启项链	巢穴掉落
钻石宝箱	1037903	1		50508	天启耳环	1			3	3	天启耳环	巢穴掉落
钻石宝箱	1037903	1		50509	天启戒指	1			3	3	天启戒指	巢穴掉落
固定	1045001	1		4119	53级防御附魔宝石	1			大主教	2	53级防御附魔宝石	巢穴掉落
固定	1045002	1		637	B防具材料	3			大主教	2	B防具材料	巢穴掉落
固定	1045002	1		637	B防具材料	2			大主教	2	B防具材料	巢穴掉落
固定	1045003	1		633	A衣服材料	1			大主教	2	A衣服材料	巢穴掉落
固定	1045003	1		634	A裤子材料	1			大主教	2	A裤子材料	巢穴掉落
固定	1045004	1		366	60级防御洗炼石	2			大主教	2	60级防御洗炼石	巢穴掉落
固定	1045005	70		0	空	0			大主教	2	50级防御洗炼石	巢穴掉落
固定	1045005	0		632	A头盔材料	1			大主教	2	50级防御洗炼石	巢穴掉落
固定	1045005	0		635	A手鞋材料	1			大主教	2	50级防御洗炼石	巢穴掉落
固定	1045008	99		125	B技能纹章袋子	1			大主教	2	B技能纹章袋子	巢穴掉落
固定	1045008	0		126	A技能纹章袋子	1			大主教	2	A技能纹章袋子	巢穴掉落
固定	1045009	7		553	技能纹章碎片	1			大主教	2	技能纹章碎片	巢穴掉落
固定	1045009	2		553	技能纹章碎片	3			大主教	2	技能纹章碎片	巢穴掉落
固定	1045009	1		553	技能纹章碎片	5			大主教	2	技能纹章碎片	巢穴掉落
铜宝箱	1045900	1		637	B防具材料	1			4	2	B防具材料	巢穴掉落
银宝箱	1045901	3		3020	B防具材料	1			4	2	B防具材料	巢穴掉落
银宝箱	1045901	2		637	B防具材料	2			4	2	B防具材料	巢穴掉落
金宝箱	1045902	4		3020	B防具材料	2			4	2	B防具材料	巢穴掉落
金宝箱	1045902	1		3020	B防具材料	3			4	2	B防具材料	巢穴掉落
金宝箱	1045902	4		637	B防具材料	3			4	2	B防具材料	巢穴掉落
钻石宝箱	1045903	1		633	A衣服材料	1			4	2	A衣服材料	巢穴掉落
钻石宝箱	1045903	1		634	A裤子材料	1			4	2	A裤子材料	巢穴掉落
固定	1046001	35		632	A头盔材料	1			大主教	1	A头盔材料	巢穴掉落
固定	1046001	65		635	A手鞋材料	1			大主教	1	A手鞋材料	巢穴掉落
固定	1046002	1		3020	B防具材料	3			大主教	1	B防具材料	巢穴掉落
固定	1046002	1		637	B防具材料	2			大主教	1	B防具材料	巢穴掉落
固定	1046003	1		4119	53级防御附魔宝石	1			大主教	1	53级防御附魔宝石	巢穴掉落
固定	1046004	1		366	60级防御洗炼石	2			大主教	1	60级防御洗炼石	巢穴掉落
固定	1046005	70		0	空	0			大主教	1	50级防御洗炼石	巢穴掉落
固定	1046005	0		632	A头盔材料	1			大主教	1	50级防御洗炼石	巢穴掉落
固定	1046005	0		635	A手鞋材料	1			大主教	1	50级防御洗炼石	巢穴掉落
固定	1046008	99		125	B技能纹章袋子	1			大主教	1	B技能纹章袋子	巢穴掉落
固定	1046008	0		126	A技能纹章袋子	1			大主教	1	A技能纹章袋子	巢穴掉落
固定	1046009	7		553	技能纹章碎片	1			大主教	1	技能纹章碎片	巢穴掉落
固定	1046009	2		553	技能纹章碎片	3			大主教	1	技能纹章碎片	巢穴掉落
固定	1046009	1		553	技能纹章碎片	5			大主教	1	技能纹章碎片	巢穴掉落
铜宝箱	1046900	1		637	B防具材料	1			4	1	B防具材料	巢穴掉落
银宝箱	1046901	3		3020	B防具材料	1			4	1	B防具材料	巢穴掉落
银宝箱	1046901	2		637	B防具材料	2			4	1	B防具材料	巢穴掉落
金宝箱	1046902	4		3020	B防具材料	2			4	1	B防具材料	巢穴掉落
金宝箱	1046902	1		3020	B防具材料	3			4	1	B防具材料	巢穴掉落
金宝箱	1046902	4		637	B防具材料	3			4	1	B防具材料	巢穴掉落
钻石宝箱	1046903	2		632	A头盔材料	1			4	1	A头盔材料	巢穴掉落
钻石宝箱	1046903	1		635	A手鞋材料	1			4	1	A手鞋材料	巢穴掉落
固定	1047001	1		376	60级攻击洗炼石	2			大主教	3	60级攻击洗炼石	巢穴掉落
固定	1047002	2		4116	53级攻击附魔宝石	1			大主教	3	53级攻击附魔宝石	巢穴掉落
固定	1047002	2		4119	53级防御附魔宝石	1			大主教	3	53级防御附魔宝石	巢穴掉落
固定	1047002	1		4117	53级攻击附魔宝石	1			大主教	3	53级攻击附魔宝石	巢穴掉落
固定	1047002	1		4120	53级防御附魔宝石	1			大主教	3	53级防御附魔宝石	巢穴掉落
固定	1047003	1		636	B武器材料	3			大主教	3	B武器材料	巢穴掉落
固定	1047003	1		636	B武器材料	2			大主教	3	B武器材料	巢穴掉落
固定	1047004	1		630	A主手材料	1			大主教	3	A主手材料	巢穴掉落
固定	1047004	1		631	A副手材料	1			大主教	3	A副手材料	巢穴掉落
固定	1047005	94		0	0	0			大主教	3	0	巢穴掉落
固定	1047005	2		60507	大主教项链	1	1		大主教	3	大主教项链	巢穴掉落
固定	1047005	2		60508	大主教耳环	1	1		大主教	3	大主教耳环	巢穴掉落
固定	1047005	2		60509	大主教戒指	1	1		大主教	3	大主教戒指	巢穴掉落
通用	1047006	1		89	堕落魔石	1	1		大主教	3	堕落魔石	巢穴掉落
固定	1047007	54		0	空	0			大主教	3	天启戒指	巢穴掉落
固定	1047007	0		632	A头盔材料	1			大主教	3	天启戒指	巢穴掉落
固定	1047007	0		635	A手鞋材料	1			大主教	3	天启戒指	巢穴掉落
固定	1047007	0		633	A衣服材料	1			大主教	3	天启戒指	巢穴掉落
固定	1047007	0		634	A裤子材料	1			大主教	3	天启戒指	巢穴掉落
固定	1047008	99		125	B技能纹章袋子	1			大主教	3	B技能纹章袋子	巢穴掉落
固定	1047008	0		126	A技能纹章袋子	1			大主教	3	A技能纹章袋子	巢穴掉落
固定	1047009	7		553	技能纹章碎片	1			大主教	3	技能纹章碎片	巢穴掉落
固定	1047009	2		553	技能纹章碎片	3			大主教	3	技能纹章碎片	巢穴掉落
固定	1047009	1		553	技能纹章碎片	5			大主教	3	技能纹章碎片	巢穴掉落
铜宝箱	1047900	1		636	B武器材料	1			4	3	B武器材料	巢穴掉落
银宝箱	1047901	3		3020	B武器材料	1			4	3	B武器材料	巢穴掉落
银宝箱	1047901	2		636	B武器材料	2			4	3	B武器材料	巢穴掉落
金宝箱	1047902	4		3020	B武器材料	2			4	3	B武器材料	巢穴掉落
金宝箱	1047902	1		3020	B武器材料	3			4	3	B武器材料	巢穴掉落
金宝箱	1047902	4		636	B武器材料	3			4	3	B武器材料	巢穴掉落
钻石宝箱	1047903	1		60507	大主教项链	1			4	3	大主教项链	巢穴掉落
钻石宝箱	1047903	1		60508	大主教耳环	1			4	3	大主教耳环	巢穴掉落
钻石宝箱	1047903	1		60509	大主教戒指	1			4	3	大主教戒指	巢穴掉落
固定	1055001	1		4119	63级防御附魔宝石	1			巨人	2	B防具材料	巢穴掉落
固定	1055002	1		645	B防具材料	3			巨人	2	B防具材料	巢穴掉落
固定	1055002	1		645	B防具材料	2			巨人	2	B防具材料	巢穴掉落
固定	1055003	1		641	A衣服材料	1			巨人	2	A衣服材料	巢穴掉落
固定	1055003	1		642	A裤子材料	1			巨人	2	A裤子材料	巢穴掉落
固定	1055004	1		367	70	3			巨人	2	70	巢穴掉落
固定	1055008	99		125	B技能纹章袋子	1			巨人	2	B技能纹章袋子	巢穴掉落
固定	1055008	0		126	A技能纹章袋子	1			巨人	2	A技能纹章袋子	巢穴掉落
固定	1055009	7		553	技能纹章碎片	1			巨人	2	技能纹章碎片	巢穴掉落
固定	1055009	2		553	技能纹章碎片	3			巨人	2	技能纹章碎片	巢穴掉落
固定	1055009	1		553	技能纹章碎片	5			巨人	2	技能纹章碎片	巢穴掉落
铜宝箱	1055900	1		645	B防具材料	1			5	2	B防具材料	巢穴掉落
银宝箱	1055901	3		3020	B防具材料	1			5	2	B防具材料	巢穴掉落
银宝箱	1055901	2		645	B防具材料	2			5	2	B防具材料	巢穴掉落
金宝箱	1055902	4		3020	B防具材料	2			5	2	B防具材料	巢穴掉落
金宝箱	1055902	1		3020	B防具材料	3			5	2	B防具材料	巢穴掉落
金宝箱	1055902	4		645	B防具材料	3			5	2	B防具材料	巢穴掉落
钻石宝箱	1055903	1		641	A衣服材料	1			5	2	A衣服材料	巢穴掉落
钻石宝箱	1055903	1		642	A裤子材料	1			5	2	A裤子材料	巢穴掉落
固定	1056001	40		640	A头盔材料	1			巨人	1	A头盔材料	巢穴掉落
固定	1056001	60		643	A手鞋材料	1			巨人	1	A手鞋材料	巢穴掉落
固定	1056002	1		645	B防具材料	3			巨人	1	B防具材料	巢穴掉落
固定	1056002	1		645	B防具材料	2			巨人	1	B防具材料	巢穴掉落
固定	1056003	1		4119	63级防御附魔宝石	1			巨人	1	B防具材料	巢穴掉落
固定	1056004	1		367	70	3			巨人	1	70	巢穴掉落
固定	1056005	70		0	空	0			巨人	1	70	巢穴掉落
固定	1056005	10		640	A头盔材料	1			巨人	1	70	巢穴掉落
固定	1056005	20		643	A手鞋材料	1			巨人	1	70	巢穴掉落
固定	1056008	99		125	B技能纹章袋子	1			巨人	1	B技能纹章袋子	巢穴掉落
固定	1056008	0		126	A技能纹章袋子	1			巨人	1	A技能纹章袋子	巢穴掉落
固定	1056009	7		553	技能纹章碎片	1			巨人	1	技能纹章碎片	巢穴掉落
固定	1056009	2		553	技能纹章碎片	3			巨人	1	技能纹章碎片	巢穴掉落
固定	1056009	1		553	技能纹章碎片	5			巨人	1	技能纹章碎片	巢穴掉落
铜宝箱	1056900	1		645	B防具材料	1			5	1	B防具材料	巢穴掉落
银宝箱	1056901	3		3020	B防具材料	1			5	1	B防具材料	巢穴掉落
银宝箱	1056901	2		645	B防具材料	2			5	1	B防具材料	巢穴掉落
金宝箱	1056902	4		3020	B防具材料	2			5	1	B防具材料	巢穴掉落
金宝箱	1056902	1		3020	B防具材料	3			5	1	B防具材料	巢穴掉落
金宝箱	1056902	4		645	B防具材料	3			5	1	B防具材料	巢穴掉落
钻石宝箱	1056903	2		640	A头盔材料	1			5	1	A头盔材料	巢穴掉落
钻石宝箱	1056903	1		643	A手鞋材料	1			5	1	A手鞋材料	巢穴掉落
固定	1057001	1		377	70	3			巨人	4	C级材料	巢穴掉落
固定	1057001	1		377	70级攻击洗炼石	2			巨人	3	60级攻击洗炼石	巢穴掉落
固定	1057002	2		4116	63级攻击附魔宝石	1			巨人	3	C级材料	巢穴掉落
固定	1057002	2		4119	63级防御附魔宝石	1			巨人	3	B级材料	巢穴掉落
固定	1057002	1		4117	63级攻击附魔宝石	1			巨人	3	B级材料	巢穴掉落
固定	1057002	1		4120	63级防御附魔宝石	1			巨人	3	B级材料	巢穴掉落
固定	1057003	1		644	B武器材料	3			巨人	3	C级材料	巢穴掉落
固定	1057003	1		644	B武器材料	2			巨人	3	C级材料	巢穴掉落
固定	1057004	1		638	A主手材料	1			巨人	3	B级材料	巢穴掉落
固定	1057004	1		639	A副手材料	1			巨人	3	B级材料	巢穴掉落
固定	1057005	94		0	0	0			巨人	3	B级材料	巢穴掉落
固定	1057005	2		70507	巨人项链	1	1		巨人	3	B级材料	巢穴掉落
固定	1057005	2		70508	巨人耳环	1	1		巨人	3	B级材料	巢穴掉落
固定	1057005	2		70509	巨人戒指	1	1		巨人	3	B级材料	巢穴掉落
通用	1057006	1		89	堕落魔石	1	1		巨人	3	门票	巢穴掉落
固定	1057008	99		125	B技能纹章袋子	1			巨人	3	B技能纹章袋子	巢穴掉落
固定	1057008	0		126	A技能纹章袋子	1			巨人	3	A技能纹章袋子	巢穴掉落
固定	1057009	7		553	技能纹章碎片	1			巨人	3	技能纹章碎片	巢穴掉落
固定	1057009	2		553	技能纹章碎片	3			巨人	3	技能纹章碎片	巢穴掉落
固定	1057009	1		553	技能纹章碎片	5			巨人	3	技能纹章碎片	巢穴掉落
铜宝箱	1057900	1		644	B武器材料	1			5	3	C级材料	巢穴掉落
银宝箱	1057901	3		3020	B武器材料	1			5	3	C级材料	巢穴掉落
银宝箱	1057901	2		644	B武器材料	2			5	3	C级材料	巢穴掉落
金宝箱	1057902	4		3020	B武器材料	2			5	3	B级材料	巢穴掉落
金宝箱	1057902	1		3020	B武器材料	3			5	3	B级材料	巢穴掉落
金宝箱	1057902	4		644	B武器材料	3			5	3	B级材料	巢穴掉落
钻石宝箱	1057903	1		70507	巨人项链	1			5	3	A级首饰	巢穴掉落
钻石宝箱	1057903	1		70508	巨人耳环	1			5	3	A级首饰	巢穴掉落
钻石宝箱	1057903	1		70509	巨人戒指	1			5	3	A级首饰	巢穴掉落
固定	1065001	1		4125	73级防御附魔宝石	1			台风金	2	B防具材料	巢穴掉落
固定	1065002	1		653	B防具材料	3			台风金	2	B防具材料	巢穴掉落
固定	1065002	1		653	B防具材料	2			台风金	2	B防具材料	巢穴掉落
固定	1065003	1		649	A衣服材料	1			台风金	2	A衣服材料	巢穴掉落
固定	1065003	1		650	A裤子材料	1			台风金	2	A裤子材料	巢穴掉落
固定	1065004	1		368	80	3			台风金	2	80	巢穴掉落
固定	1065008	99		125	B技能纹章袋子	1			台风金	2	B技能纹章袋子	巢穴掉落
固定	1065008	0		126	A技能纹章袋子	1			台风金	2	A技能纹章袋子	巢穴掉落
固定	1065009	7		553	技能纹章碎片	1			台风金	2	技能纹章碎片	巢穴掉落
固定	1065009	2		553	技能纹章碎片	3			台风金	2	技能纹章碎片	巢穴掉落
固定	1065009	1		553	技能纹章碎片	5			台风金	2	技能纹章碎片	巢穴掉落
铜宝箱	1065900	1		653	B防具材料	1			6	2	B防具材料	巢穴掉落
银宝箱	1065901	3		3020	B防具材料	1			6	2	B防具材料	巢穴掉落
银宝箱	1065901	2		653	B防具材料	2			6	2	B防具材料	巢穴掉落
金宝箱	1065902	4		3020	B防具材料	2			6	2	B防具材料	巢穴掉落
金宝箱	1065902	1		3020	B防具材料	3			6	2	B防具材料	巢穴掉落
金宝箱	1065902	4		653	B防具材料	3			6	2	B防具材料	巢穴掉落
钻石宝箱	1065903	1		649	A衣服材料	1			6	2	A衣服材料	巢穴掉落
钻石宝箱	1065903	1		650	A裤子材料	1			6	2	A裤子材料	巢穴掉落
固定	1066001	40		648	A头盔材料	1			台风金	1	A头盔材料	巢穴掉落
固定	1066001	60		651	A手鞋材料	1			台风金	1	A手鞋材料	巢穴掉落
固定	1066002	1		653	B防具材料	3			台风金	1	B防具材料	巢穴掉落
固定	1066002	1		653	B防具材料	2			台风金	1	B防具材料	巢穴掉落
固定	1066003	1		4125	73级防御附魔宝石	1			台风金	1	B防具材料	巢穴掉落
固定	1066004	1		368	80	3			台风金	1	80	巢穴掉落
固定	1066008	99		125	B技能纹章袋子	1			台风金	1	B技能纹章袋子	巢穴掉落
固定	1066008	0		126	A技能纹章袋子	1			台风金	1	A技能纹章袋子	巢穴掉落
固定	1066009	7		553	技能纹章碎片	1			台风金	1	技能纹章碎片	巢穴掉落
固定	1066009	2		553	技能纹章碎片	3			台风金	1	技能纹章碎片	巢穴掉落
固定	1066009	1		553	技能纹章碎片	5			台风金	1	技能纹章碎片	巢穴掉落
铜宝箱	1066900	1		653	B防具材料	1			6	1	B防具材料	巢穴掉落
银宝箱	1066901	3		3020	B防具材料	1			6	1	B防具材料	巢穴掉落
银宝箱	1066901	2		653	B防具材料	2			6	1	B防具材料	巢穴掉落
金宝箱	1066902	4		3020	B防具材料	2			6	1	B防具材料	巢穴掉落
金宝箱	1066902	1		3020	B防具材料	3			6	1	B防具材料	巢穴掉落
金宝箱	1066902	4		653	B防具材料	3			6	1	B防具材料	巢穴掉落
钻石宝箱	1066903	2		648	A头盔材料	1			6	1	A头盔材料	巢穴掉落
钻石宝箱	1066903	1		651	A手鞋材料	1			6	1	A手鞋材料	巢穴掉落
固定	1067001	1		378	80	3			台风金	3	C级材料	巢穴掉落
固定	1067002	2		4122	73级攻击附魔宝石	1			台风金	3	C级材料	巢穴掉落
固定	1067002	2		4125	73级防御附魔宝石	1			台风金	3	B级材料	巢穴掉落
固定	1067002	1		4123	73级攻击附魔宝石	1			台风金	3	B级材料	巢穴掉落
固定	1067002	1		4126	73级防御附魔宝石	1			台风金	3	B级材料	巢穴掉落
固定	1067003	1		652	B武器材料	3			台风金	3	C级材料	巢穴掉落
